book_id_title,book_id,cover_image_uri,book_title,book_series,book_settings,book_characters,book_language,year_first_published,authorlink,author,num_pages,format,genres,people_curr_read,peop_want_to_read,num_ratings,num_reviews,average_rating,rating_distribution,awards
53639.Zorba_the_Greek,53639,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1542885673i/53639.jpg,Zorba the Greek,,"['Crete', 'Greece']","['Alexis Zorba', 'Widow', 'Madame Hortense', 'Mimithos']",English,1946,https://www.goodreads.com/author/show/32543297.Nikos_Kazantzakis,Nikos Kazantzakis,335,Paperback,"['Fiction', 'Classics', 'Philosophy', 'Greece', 'Novels', 'Literature', 'Historical Fiction']","4,436",67.7k,55070,6088,4.04,"{'5 Stars': 22921, '4 Stars': 17826, '3 Stars': 9420, '2 Stars': 3317, '1 Star': 1586}",['Prix du Meilleur Livre Etranger for Roman (1954)']
536653.A_Connecticut_Yankee_in_King_Arthur_s_Court,536653,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320511312i/536653.jpg,A Connecticut Yankee in King Arthur's Court,,"['United Kingdom', 'Hartford, Connecticut', 'Connecticut', 'England']","['Merlin (Arthurian wizard)', 'Hank Morgan', 'King Arthur']",English,1889,https://www.goodreads.com/author/show/1244.Mark_Twain,Mark Twain,316,Mass Market Paperback,"['Classics', 'Fiction', 'Fantasy', 'Historical Fiction', 'Humor', 'Time Travel', 'Literature']","4,687",61.7k,105755,4164,3.77,"{'5 Stars': 28142, '4 Stars': 38668, '3 Stars': 28574, '2 Stars': 7690, '1 Star': 2681}",[]
5367.The_Great_Book_of_Amber,5367,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1165519096i/5367.jpg,The Great Book of Amber,['The Chronicles of Amber'],,,English,1999,https://www.goodreads.com/author/show/3619.Roger_Zelazny,Roger Zelazny,1258,Paperback,"['Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction Fantasy', 'Epic Fantasy', 'High Fantasy', 'Classics']","1,063",20.1k,26628,1049,4.31,"{'5 Stars': 14044, '4 Stars': 8166, '3 Stars': 3336, '2 Stars': 802, '1 Star': 280}",[]
537094.The_Overcoat,537094,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1570956428i/537094.jpg,The Overcoat,,['St. Petersburg'],,English,1842,https://www.goodreads.com/author/show/232932.Nikolai_Gogol,Nikolai Gogol,57,Paperback,"['Short Stories', 'Fiction', 'Russia', 'Russian Literature', 'Classics', 'Literature', '19th Century']",641,36k,47273,3587,4.15,"{'5 Stars': 18784, '4 Stars': 18796, '3 Stars': 7949, '2 Stars': 1392, '1 Star': 352}",[]
53835.The_Age_of_Innocence,53835,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388248423i/53835.jpg,The Age of Innocence,,"['New York City, New York', 'New York (State)', 'The United States of America']","['Newland Archer', 'May Welland', 'Ellen Olenska', 'Mrs. Manson Mingott', 'Mrs. Augusta Welland']",English,1920,https://www.goodreads.com/author/show/16.Edith_Wharton,Edith Wharton,293,Paperback,"['Classics', 'Fiction', 'Historical Fiction', 'Romance', 'Literature', 'American', 'Historical']",11.5k,253k,185049,11541,3.97,"{'5 Stars': 63377, '4 Stars': 68748, '3 Stars': 39903, '2 Stars': 9721, '1 Star': 3300}",['Pulitzer Prize for Novel (1921)']
538845.Quo_Vadis,538845,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1340709653i/538845.jpg,Quo Vadis,,['Rome'],"['Nero (emperor)', 'Lygia', 'Marcus Vinicius', 'Paul of Tarsus', 'Ursus', 'Petronius', 'Chilo Chilonides', 'Peter (Apostle)']",English,1896,https://www.goodreads.com/author/show/25619.Henryk_Sienkiewicz,Henryk Sienkiewicz,589,Hardcover,"['Classics', 'Historical Fiction', 'Fiction', 'Polish Literature', 'Historical', 'School', 'Romance']","2,280",28.3k,39987,2558,4.01,"{'5 Stars': 16813, '4 Stars': 12321, '3 Stars': 6749, '2 Stars': 2566, '1 Star': 1538}",[]
53925.The_War_of_the_End_of_the_World,53925,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327889425i/53925.jpg,The War of the End of the World,,['Canudos'],,English,1981,https://www.goodreads.com/author/show/22515.Mario_Vargas_Llosa,Mario Vargas Llosa,568,Paperback,"['Fiction', 'Historical Fiction', 'Literature', 'Novels', 'Latin American', 'Nobel Prize', 'Classics']","1,091",31.8k,11819,1046,4.24,"{'5 Stars': 5820, '4 Stars': 3802, '3 Stars': 1607, '2 Stars': 440, '1 Star': 150}",['PEN Translation Prize for Prose for Helen R. Lane (1985)']
53969.The_Feast_of_the_Goat,53969,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1439920504i/53969.jpg,The Feast of the Goat,,"['Dominican Republic', 'Santo Domingo']","['Urania Cabral', 'Agustin Cabral', 'Rafael Trujillo', 'Johnny Abbes Garcia', 'Ramfis Trujillo', 'Joaquin Balaguer', 'Antonio Imbert Barrera', 'Antonio de la Maza']",English,2000,https://www.goodreads.com/author/show/22515.Mario_Vargas_Llosa,Mario Vargas Llosa,475,Paperback,"['Fiction', 'Historical Fiction', 'Spanish Literature', 'Novels', 'Latin American', 'Literature', 'Nobel Prize']","2,641",52.2k,38992,3637,4.34,"{'5 Stars': 20339, '4 Stars': 13137, '3 Stars': 4207, '2 Stars': 958, '1 Star': 351}","['Independent Foreign Fiction Prize Nominee for Shortlist (2003)', 'Dublin Literary Award Nominee (2003)']"
539945.Red_Storm_Rising,539945,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1298848509i/539945.jpg,Red Storm Rising,,,,English,1986,https://www.goodreads.com/author/show/3892.Tom_Clancy,Tom Clancy,725,Mass Market Paperback,"['Fiction', 'Thriller', 'Military Fiction', 'War', 'Action', 'Espionage', 'Historical Fiction']","2,698",20.1k,82745,1530,4.21,"{'5 Stars': 37851, '4 Stars': 28116, '3 Stars': 13449, '2 Stars': 2601, '1 Star': 728}",[]
540020.The_Day_of_the_Jackal,540020,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1405364996i/540020.jpg,The Day of the Jackal,,,,,1971,https://www.goodreads.com/author/show/36714.Frederick_Forsyth,Frederick Forsyth,358,Mass Market Paperback,"['Fiction', 'Thriller', 'Mystery', 'Crime', 'Espionage', 'Historical Fiction', 'Mystery Thriller']",,,139787,3109,4.27,"{'5 Stars': 65794, '4 Stars': 51439, '3 Stars': 18391, '2 Stars': 2925, '1 Star': 1238}",[]
54250984-a-modern-declaration-of-independence,54250984,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1593007632i/54250984.jpg,A Modern Declaration of Independence: Crimes Against Humanity and a New System,,,,English,2000,https://www.goodreads.com/author/show/19986991.Jakub_Lasak,Jakub Lasak,,,"['Banned Books', 'History', 'Philosophy']",475,475,25,3,4.52,"{'5 Stars': 21, '4 Stars': 0, '3 Stars': 1, '2 Stars': 2, '1 Star': 1}",[]
543339.Dances_with_Wolves,543339,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388608222i/543339.jpg,Dances with Wolves,['Dances With Wolves'],['The United States of America'],"['Kicking Bird', 'John Dunbar', 'Wind In His Hair', 'Stands With A Fist']",English,1988,https://www.goodreads.com/author/show/33295.Michael_Blake,Michael Blake,304,Paperback,"['Historical Fiction', 'Fiction', 'Westerns', 'Classics', 'Historical', 'Native American', 'Adventure']",413,12.6k,28100,888,4.23,"{'5 Stars': 13390, '4 Stars': 9266, '3 Stars': 4277, '2 Stars': 853, '1 Star': 314}",['Soaring Eagle Book Award (1992)']
543505.The_Tale_of_Mrs_Tiggy_Winkle,543505,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1311281900i/543505.jpg,The Tale of Mrs. Tiggy-Winkle,['The World of Beatrix Potter'],,['Mrs. Tiggy-Winkle'],English,1905,https://www.goodreads.com/author/show/11593.Beatrix_Potter,Beatrix Potter,57,Hardcover,"['Childrens', 'Classics', 'Picture Books', 'Fiction', 'Animals', 'Fantasy', 'Childrens Classics']",63,"2,407",16863,340,4.17,"{'5 Stars': 8036, '4 Stars': 4824, '3 Stars': 3070, '2 Stars': 659, '1 Star': 274}",[]
54479.Around_the_World_in_Eighty_Days,54479,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1684014860i/54479.jpg,Around the World in Eighty Days,,"['London, England', 'Suez Canal', 'Bombay', 'Calcutta', 'Hong Kong', 'Yokohama', 'New York (State)', 'Liverpool, England', 'London, England', 'Singapore', 'Atlantic Ocean', 'South Asia', 'India', 'England']",['Phileas Fogg'],English,1872,https://www.goodreads.com/author/show/696805.Jules_Verne,Jules Verne,252,Paperback,"['Classics', 'Fiction', 'Adventure', 'Science Fiction', 'France', 'Travel', 'Fantasy']",12.4k,148k,266855,12247,3.95,"{'5 Stars': 81767, '4 Stars': 106257, '3 Stars': 64505, '2 Stars': 11814, '1 Star': 2512}",['Audie Award for Classic (2006)']
54492.The_Prisoner_of_Zenda,54492,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1573873494i/54492.jpg,The Prisoner of Zenda,['The Ruritania Trilogy'],['Ruritania'],"['Rudolf Rassendyll', 'Rupert of Hentzau', 'Rudolf Elphberg', 'Michael Elphberg', 'Fritz von Tarlenheim', 'Flavia']",English,1894,https://www.goodreads.com/author/show/30775.Anthony_Hope,Anthony Hope,140,Paperback,"['Classics', 'Fiction', 'Adventure', 'Historical Fiction', 'Romance', 'Fantasy', 'Novels']",902,10k,21857,1385,3.84,"{'5 Stars': 6246, '4 Stars': 7973, '3 Stars': 5895, '2 Stars': 1322, '1 Star': 421}",[]
54499.The_Man_in_the_Iron_Mask,54499,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1699813594i/54499.jpg,The Man in the Iron Mask,"['Trilogie des Mousquetaires', 'Le vicomte de Bragelonne', 'Celebrated Crimes']","['England', 'Fontainebleau', 'France', 'France', 'Paris', 'Bastille, Paris', 'Nantes']","[""D'Artagnan"", 'Athos', 'Porthos', 'Aramis', 'Oliver Cromwell', 'Louis XIV of France', 'Anne of Austria', 'Cardinal Mazarino', 'Charles I of England, Scotland and Ireland', 'Raoul de Bragelonne', 'Nicolas Fouquet', 'Jean-Baptiste Colbert', 'The Man in The Iron Mask', 'Louise de la Valliere', 'Charles II of England, Scotland and Ireland', ""Henrietta Anne Stuart, duchess d'Orleans"", 'Philippe de France, duke of Orleans', 'Louise de La Valliere', 'The Man in The Iron Mask', 'Raoul de Bragelonne']",English,1847,https://www.goodreads.com/author/show/4785.Alexandre_Dumas,Alexandre Dumas,470,Unknown Binding,"['Classics', 'Fiction', 'Historical Fiction', 'Adventure', 'France', 'Historical', 'Literature']","2,932",59.6k,78515,1507,3.99,"{'5 Stars': 26966, '4 Stars': 28938, '3 Stars': 18293, '2 Stars': 3521, '1 Star': 797}",[]
54539.Silas_Marner,54539,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347323528i/54539.jpg,Silas Marner,,['United Kingdom'],"['Silas Marner', 'Eppie', 'Godfrey Cass', 'Dunstan Cass', 'Dolly Winthrop', 'Squire Cass', 'Nancy Lammeter', 'William Dane', 'Priscilla Lammeter', 'Aaron Winthrop']",English,1861,https://www.goodreads.com/author/show/173.George_Eliot,George Eliot,262,Paperback,"['Classics', 'Fiction', 'Literature', 'Historical Fiction', '19th Century', 'Victorian', 'Novels']","3,011",50.6k,90435,5299,3.69,"{'5 Stars': 23016, '4 Stars': 31145, '3 Stars': 24668, '2 Stars': 8094, '1 Star': 3512}",[]
545585.Shaking_the_Nickel_Bush,545585,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1392005572i/545585.jpg,Shaking the Nickel Bush,['Little Britches'],,,English,1962,https://www.goodreads.com/author/show/9740.Ralph_Moody,Ralph Moody,236,Paperback,"['Biography', 'Nonfiction', 'History', 'Memoir', 'Westerns', 'Classics', 'Audiobook']",29,870,1498,109,4.22,"{'5 Stars': 677, '4 Stars': 534, '3 Stars': 232, '2 Stars': 52, '1 Star': 3}",[]
545586.The_Home_Ranch,545586,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388437564i/545586.jpg,The Home Ranch,['Little Britches'],,,English,1956,https://www.goodreads.com/author/show/9740.Ralph_Moody,Ralph Moody,277,Paperback,"['Biography', 'Nonfiction', 'Westerns', 'History', 'Classics', 'Memoir', 'Childrens']",67,"1,102",2171,163,4.46,"{'5 Stars': 1246, '4 Stars': 699, '3 Stars': 207, '2 Stars': 15, '1 Star': 4}",['Vermont Golden Dome Book Award Nominee (1958)']
545587.The_Fields_of_Home,545587,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388251490i/545587.jpg,The Fields of Home,['Little Britches'],,,English,1953,https://www.goodreads.com/author/show/9740.Ralph_Moody,Ralph Moody,335,Paperback,"['Biography', 'Nonfiction', 'History', 'Memoir', 'Biography Memoir', 'Audiobook', 'Historical']",58,"1,015",2019,151,4.4,"{'5 Stars': 1100, '4 Stars': 661, '3 Stars': 224, '2 Stars': 28, '1 Star': 6}",[]
545951.Death_Comes_for_the_Archbishop,545951,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436632846i/545951.jpg,Death Comes for the Archbishop,,"['Santa Fe, New Mexico', 'New Mexico']","['Jean Marie Latour', 'Joseph Vaillant']",English,1927,https://www.goodreads.com/author/show/881203.Willa_Cather,Willa Cather,297,Paperback,"['Fiction', 'Classics', 'Historical Fiction', 'Literature', 'Novels', 'Religion', 'American']","2,566",41.2k,40074,4209,3.97,"{'5 Stars': 14091, '4 Stars': 14375, '3 Stars': 8517, '2 Stars': 2302, '1 Star': 789}",['William Dean Howells Medal (1930)']
546018.Roots,546018,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1329398936i/546018.jpg,Roots: The Saga of an American Family,,"['The United States of America', 'Gambia']","['George Lincoln Rockwell', 'Alex Haley', 'Kunta Kinte']",English,1976,https://www.goodreads.com/author/show/17434.Alex_Haley,Alex Haley,729,Mass Market Paperback,"['Historical Fiction', 'Fiction', 'Classics', 'Historical', 'African American', 'Africa', 'Race']","2,985",98.3k,162032,4407,4.44,"{'5 Stars': 96354, '4 Stars': 46396, '3 Stars': 15416, '2 Stars': 2580, '1 Star': 1286}","['ASJA Outstanding Book Award (1978)', 'Audie Award for Nonfiction (2008)', 'Premio Bancarella (1978)', 'National Book Critics Circle Award Nominee for General Nonfiction (1976)', 'Lillian Smith Book Award (1977)']"
54620.Mary_Barton,54620,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1298427440i/54620.jpg,Mary Barton,,"['Manchester, England', 'England']",,English,1848,https://www.goodreads.com/author/show/1413437.Elizabeth_Gaskell,Elizabeth Gaskell,480,Paperback,"['Classics', 'Fiction', 'Victorian', 'Historical Fiction', '19th Century', 'Romance', 'Literature']",787,23.7k,20757,1425,3.74,"{'5 Stars': 5115, '4 Stars': 7787, '3 Stars': 5753, '2 Stars': 1576, '1 Star': 526}",[]
5472.Animal_Farm_1984,5472,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327959366i/5472.jpg,Animal Farm / 1984,,,,English,1949,https://www.goodreads.com/author/show/3706.George_Orwell,George Orwell,400,Hardcover,"['Classics', 'Fiction', 'Dystopia', 'Literature', 'Science Fiction', 'Politics', 'Fantasy']",18.5k,79.4k,207185,3356,4.3,"{'5 Stars': 104779, '4 Stars': 68753, '3 Stars': 26247, '2 Stars': 5306, '1 Star': 2100}",[]
54822.Leaving_Cheyenne,54822,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388464380i/54822.jpg,Leaving Cheyenne,"['Thalia, Texas']",,,English,1962,https://www.goodreads.com/author/show/1055.Larry_McMurtry,Larry McMurtry,304,Paperback,"['Fiction', 'Westerns', 'Historical Fiction', 'Literature', 'Historical', 'Novels', 'Audiobook']",256,"2,404",3688,305,4.05,"{'5 Stars': 1297, '4 Stars': 1490, '3 Stars': 722, '2 Stars': 143, '1 Star': 36}",[]
54825.Horseman_Pass_By,54825,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1651918960i/54825.jpg,"Horseman, Pass By","['Thalia, Texas']",,,English,1961,https://www.goodreads.com/author/show/1055.Larry_McMurtry,Larry McMurtry,192,Paperback,"['Fiction', 'Westerns', 'Historical Fiction', 'Classics', 'Novels', 'Coming Of Age', 'Literature']",315,"3,582",5036,480,3.94,"{'5 Stars': 1408, '4 Stars': 2207, '3 Stars': 1167, '2 Stars': 208, '1 Star': 46}",[]
54853.The_Profits_of_Religion,54853,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1365463944i/54853.jpg,The Profits of Religion,,,,English,1917,https://www.goodreads.com/author/show/23510.Upton_Sinclair,Upton Sinclair,315,Paperback,"['Religion', 'Politics', 'Philosophy', 'Nonfiction', 'Classics', 'Economics', 'Essays']",123,744,229,24,3.88,"{'5 Stars': 75, '4 Stars': 81, '3 Stars': 52, '2 Stars': 13, '1 Star': 8}",[]
5488.The_Cairo_Trilogy,5488,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924721i/5488.jpg,"The Cairo Trilogy: Palace Walk, Palace of Desire, Sugar Street",['The Cairo Trilogy'],['Cairo'],,English,1957,https://www.goodreads.com/author/show/5835922.Naguib_Mahfouz,Naguib Mahfouz,1313,Hardcover,"['Fiction', 'Historical Fiction', 'Egypt', 'Classics', 'Africa', 'Literature', 'Novels']",734,15k,4864,416,4.46,"{'5 Stars': 2947, '4 Stars': 1366, '3 Stars': 430, '2 Stars': 83, '1 Star': 38}",[]
5492.Sugar_Street,5492,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1644747207i/5492.jpg,Sugar Street,,,,,1957,https://www.goodreads.com/author/show/5835922.Naguib_Mahfouz,Naguib Mahfouz,320,Paperback,"['Fiction', 'Egypt', 'Historical Fiction', 'Novels', 'Classics', 'Literature', 'Nobel Prize']",,,9142,1102,4.28,"{'5 Stars': 4418, '4 Stars': 3199, '3 Stars': 1244, '2 Stars': 224, '1 Star': 57}",[]
5495.Palace_of_Desire,5495,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1644747175i/5495.jpg,Palace of Desire,['The Cairo Trilogy'],['Cairo'],,English,1957,https://www.goodreads.com/author/show/5835922.Naguib_Mahfouz,Naguib Mahfouz,432,Paperback,"['Fiction', 'Historical Fiction', 'Egypt', 'Novels', 'Classics', 'Literature', 'Nobel Prize']",543,13.5k,10726,1015,4.24,"{'5 Stars': 4857, '4 Stars': 3995, '3 Stars': 1516, '2 Stars': 260, '1 Star': 98}",[]
54964955-belles-demoiselles-plantation,54964955,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1597555077i/54964955.jpg,Belles Demoiselles Plantation,,,,English,,https://www.goodreads.com/author/show/3117833.George_Washington_Cable,George Washington Cable,,,['Short Stories'],6,6,8,0,3.25,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 5, '2 Stars': 1, '1 Star': 0}",[]
550989.Eclipse_of_the_Sun,550989,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348729844i/550989.jpg,Eclipse of the Sun,['Children of the Last Days'],,,English,1997,https://www.goodreads.com/author/show/300162.Michael_D_O_Brien,Michael D. O'Brien,857,Paperback,"['Fiction', 'Catholic', 'Christian Fiction', 'Christian', 'Religion', 'Spirituality', 'Christianity']",53,873,828,69,4.45,"{'5 Stars': 493, '4 Stars': 240, '3 Stars': 72, '2 Stars': 19, '1 Star': 4}",[]
5517.A_Raisin_in_the_Sun,5517,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1165522672i/5517.jpg,A Raisin in the Sun,,,,,1959,https://www.goodreads.com/author/show/3732.Lorraine_Hansberry,Lorraine Hansberry,162,Hardcover,"['Plays', 'Classics', 'Fiction', 'School', 'Drama', 'Read For School', 'Historical Fiction']",,,103126,5632,3.85,"{'5 Stars': 30903, '4 Stars': 37686, '3 Stars': 25113, '2 Stars': 7273, '1 Star': 2151}",[]
5527.All_the_King_s_Men,5527,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1342193852i/5527.jpg,All the King's Men,,['Southern Region'],"['Willie Stark', 'Jack Burden', 'Tiny Duffy', 'Adam Stanton', 'Anne Stanton', 'Judge Montague Irwin', 'Ellis Burden', 'Sadie Burke', 'Tom Stark', 'Gummy Larson', 'Lucy Stark', '""Sugar-Boy"" O\'Sheean', 'Cass Mastern']",English,1946,https://www.goodreads.com/author/show/3736.Robert_Penn_Warren,Robert Penn Warren,439,Paperback,"['Fiction', 'Classics', 'Historical Fiction', 'Politics', 'Literature', 'Novels', 'Literary Fiction']","3,634",82.7k,65064,3454,4.09,"{'5 Stars': 26962, '4 Stars': 22620, '3 Stars': 11123, '2 Stars': 3081, '1 Star': 1278}","['Pulitzer Prize for Fiction (1947)', 'Prix du Meilleur Livre Etranger for Roman (1953)', 'Mikael Agricola -palkinto (1977)']"
55506538-the-daughter-of-kurdland,55506538,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1601371585i/55506538.jpg,The Daughter of Kurdland: A Life Dedicated to Humankind,,,,English,2018,https://www.goodreads.com/author/show/7159563.Widad_Akreyi,Widad Akreyi,,,"['History', 'Nonfiction', 'Memoir', 'Biography', 'Politics', 'Sociology', 'Social Issues']",3,"1,473",412,10,4.2,"{'5 Stars': 210, '4 Stars': 115, '3 Stars': 54, '2 Stars': 24, '1 Star': 9}",[]
556602.Sarah_s_Key,556602,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438863728i/556602.jpg,Sarah's Key,,"['Paris', 'Paris', 'France']","['Julia Jarmond', 'Sarah Starzynski', 'Zoe Tezac', 'Bertrand Tezac', 'Michel Starzynski', 'Wladyslaw Starzynski', 'Rywka Starzynski', 'William Rainsferd', 'Edouard Tezac', 'Jules Dufaure', 'Genevieve Dufaure']",English,2006,https://www.goodreads.com/author/show/305400.Tatiana_de_Rosnay,Tatiana de Rosnay,294,Hardcover,"['Historical Fiction', 'Fiction', 'Holocaust', 'Historical', 'World War II', 'France', 'War']","5,467",212k,485371,31795,4.18,"{'5 Stars': 207749, '4 Stars': 183555, '3 Stars': 72407, '2 Stars': 16279, '1 Star': 5381}",[]
563820.A_Child_s_Christmas_in_Wales,563820,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348381389i/563820.jpg,A Child's Christmas in Wales,,['Wales'],['Dylan Thomas'],English,1952,https://www.goodreads.com/author/show/57189.Dylan_Thomas,Dylan Thomas,48,Hardcover,"['Christmas', 'Poetry', 'Classics', 'Fiction', 'Short Stories', 'Childrens', 'Holiday']",170,"6,866",7924,979,4.12,"{'5 Stars': 3434, '4 Stars': 2589, '3 Stars': 1409, '2 Stars': 390, '1 Star': 102}",[]
5659.The_Wind_in_the_Willows,5659,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1731896433i/5659.jpg,The Wind in the Willows,,,"['Badger', 'Otter', 'Mole', 'Rat', 'Toad']",English,1908,https://www.goodreads.com/author/show/3843.Kenneth_Grahame,Kenneth Grahame,197,Paperback,"['Fiction', 'Childrens', 'Fantasy', 'Classics', 'Animals', 'Young Adult', 'Middle Grade']",12.1k,161k,230556,10076,4.02,"{'5 Stars': 89366, '4 Stars': 77269, '3 Stars': 47855, '2 Stars': 11462, '1 Star': 4604}","['Lewis Carroll Shelf Award (1958)', 'Australian Book Industry Award (ABIA) Nominee for Older Children (ages 8-14) (2008)']"
56616.Double_Indemnity,56616,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1643474470i/56616.jpg,Double Indemnity,,,"['Walter Huff', 'Phyllis Nirdlinger', 'Barton Keyes']",English,1936,https://www.goodreads.com/author/show/14473.James_M_Cain,James M. Cain,115,Paperback,"['Fiction', 'Mystery', 'Noir', 'Classics', 'Crime', 'Thriller', 'Mystery Thriller']",334,24k,27291,1916,4.06,"{'5 Stars': 9651, '4 Stars': 11305, '3 Stars': 5027, '2 Stars': 959, '1 Star': 349}",[]
566328.The_Betrothed,566328,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1606476445i/566328.jpg,The Betrothed,,"['Italy', 'Italian Lake District', 'Lombardy']","['Lorenzo Tramaglino', 'Lucia Mondella', 'Don Abbondio', 'Fra Cristoforo', 'Don Rodrigo', 'Agnese', 'Gertrude, the Nun of Monza', 'Cardinal Federigo Borromeo', 'Donna Prassede']",English,1827,https://www.goodreads.com/author/show/136729.Alessandro_Manzoni,Alessandro Manzoni,720,Paperback,"['Classics', 'Fiction', 'Italian Literature', 'Historical Fiction', 'Italy', 'Romance', 'Literature']","2,007",19.9k,16371,1107,3.86,"{'5 Stars': 5461, '4 Stars': 5431, '3 Stars': 3735, '2 Stars': 1263, '1 Star': 481}",['Premio Literario Biblioteca Nacional for TRADUCAO - Premio Paulo Ronai (2012)']
567001.Six_Poets_of_the_Great_War,567001,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1418768209i/567001.jpg,"Six Poets of the Great War: Wilfred Owen, Siegfried Sassoon, Isaac Rosenberg, Richard Aldington, Edmund Blunden, Edward Thomas, Rupert Brooke and Many Others",,,,English,1995,https://www.goodreads.com/author/show/460308.Adrian_Barlow,Adrian Barlow,162,Paperback,"['Poetry', 'Classics', 'World War I', 'Anthologies']",3,266,82,5,4.06,"{'5 Stars': 28, '4 Stars': 36, '3 Stars': 14, '2 Stars': 3, '1 Star': 1}",[]
56759.The_Mayor_of_Casterbridge,56759,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388276915i/56759.jpg,The Mayor of Casterbridge,,"['United Kingdom', 'Wessex, England', 'Dorset, England']","['Michael Henchard', 'Donald Farfrae', 'Elizabeth-Jane Newson', 'Susan Henchard', 'Lucetta Templeman', 'Richard Newson']",English,1886,https://www.goodreads.com/author/show/15905.Thomas_Hardy,Thomas Hardy,393,Paperback,"['Fiction', 'Classics', 'Literature', '19th Century', 'Victorian', 'Historical Fiction', 'Novels']","1,695",41.3k,64310,3295,3.86,"{'5 Stars': 19222, '4 Stars': 24263, '3 Stars': 15180, '2 Stars': 3962, '1 Star': 1683}",[]
567678.The_Wasp_Factory,567678,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1434940562i/567678.jpg,The Wasp Factory,,['Scotland'],"['Frank Cauldhame', 'Eric Cauldhame', 'Angus Cauldhame', 'Mrs Clamp', 'Diggs']",English,1984,https://www.goodreads.com/author/show/7628.Iain_Banks,Iain Banks,184,Paperback,"['Fiction', 'Horror', 'Thriller', 'Contemporary', 'Mystery', 'Classics', 'Scotland']","2,749",101k,102846,7060,3.76,"{'5 Stars': 28988, '4 Stars': 37183, '3 Stars': 23992, '2 Stars': 8629, '1 Star': 4054}",['Kurd-Lasswitz-Preis for Foreign Novel (1992)']
